*motto ,"n.(pl.mottoes,mottos)格言，座右铭"
boundary ,n.边界，分界线
demonstrate ,vt.表现，表露；证实，证明；示范，演示vi.游行示威
afterwards ,(alsoafterward)adv.以后，后来
proceed ,vi.接着做，继而做；继续从事(或进行)；行进，前往
*flame ,n.火焰，火舌
applaud ,vt.&vi.称赞，赞许；鼓掌
track and field ,田径运动
consistent ,adj.一致的，始终如一的；连续的
call on sb to do sth,正式邀请某人做某事；请求某人做某事
humanity ,n.(统称)人，人类；人性；人道，仁慈
rank ,vi.&vt.属于某等级，把…分等级；排列，使排成行n.地位，级别；等级；排，列；军衔
trend ,n.趋势，趋向
*hurdle ,n.(hurdles)跨栏赛；栏架；障碍
election ,n.选举，推选；当选
*advent ,n.(重要事件、人物等的)到来，出现
faith ,n.信心；宗教信仰
ambition ,n.追求的目标，夙愿；野心，雄心，壮志
*ascend ,vi.&vt.上升，升高，登高
identical ,adj.完全同样的
fellow ,adj.同伴的，同情况的，同类的n.同辈，同类；男人，家伙
relay ,vt.转发(信息、消息等)；播放，转播
chest ,n.胸部；大箱子
cheek ,n.面颊，脸颊
half-marathon ,n.半程马拉松赛跑
amateur ,n.业余运动员，业余爱好者；生手，外行adj.业余的
ankle ,n.踝，踝关节
gradually ,adv.逐渐地，逐步地
session ,n.一段时间，一场；会议，开庭；学年
limit ,n.限度，限制；限量，限额；界限vt.限制，限定；限量，减量
marathon ,n.马拉松赛跑；马拉松式的活动(或工作)
chairman ,n.(委员会的)委员长，主席；(会议的)主席，主持人
constitution ,n.体质，身体素质；宪法，章程
pour ,vt.&vi.倒，斟；倾倒，倒出；涌流，倾泻；下大雨
walk on air ,欢天喜地，得意扬扬
keep sth in perspective ,正确客观地看待
celebrity ,n.名人；名望
opponent ,n.对手，竞争者；反对者
*humility ,n.谦逊，谦虚
*grace ,n.高雅，文雅；优美；风度，体面
dignity ,n.尊严；自尊；高贵
*bobsleigh ,n.大雪橇(供两人或两人以上比赛用)
unselfish ,adj.无私的，忘我的
idiom ,n.习语，成语
find ,one’swayinto偶然来到，无意中处于
league ,n.联赛；等级，级别
opposing ,adj.对抗的；相反的
net ,n.(thenet)球门网；网，网状物
move the goalposts ,改变条件(或规则)
insurance ,n.保险业；保险；保险费
salesman ,n.售货员，推销员
complain ,vi.&vt.抱怨，投诉
score an own goal ,进乌龙球；无意中做让自己吃亏的事
unintentionally ,adv.无意地，非故意地
council ,n.政务委员会，地方议会；市政服务机构；委员会
backfire ,vi.产生事与愿违的不良(或危险)后果
ballpark ,n.棒球场；变动范围
in the ballpark ,差不多
a ballpark estimate ,大致相近的估计
venue ,n.活动场地
*curveball ,n.曲线球
throw sb a curveball ,给某人出难题
handle ,vt.处理，应付；控制，操纵n.把手，拉手；柄
three strikes and you are out,三振出局
fist ,n.拳，拳头
waist ,n.腰，腰部；(衣服的)腰部
below the belt ,不公正的，伤人的
cruel ,adj.刻毒伤人的，残酷的
remark ,n.谈论，言论vi.&vt.说起，评论
towel ,n.毛巾，抹布，纸巾
throw in the towel ,认输，承认失败
literally ,adv.真正地，确实地；按字面，字面上
iron ,n.铁；熨斗vt.&vi.(用熨斗)熨，烫平
Unit 3,
surgeon ,n.外科医生
physician ,n.医师，内科医生
chemist ,n.药剂师，药商；化学家
dentist ,n.牙科医生
specialize ,(alsospecialise)vi.专门研究(或从事)，专攻
*gene ,n.基因
game-changing ,adj.改变游戏规则的(指彻底改变事态发展的)
*genome ,n.基因组，染色体组
cell ,n.细胞
being ,n.生物；存在；身心
*lifespan ,n.寿命，有效期
affect ,vt.影响；侵袭，使感染；深深打动
contract ,n.合同，合约
virus ,n.病毒；(计算机程序中的)病毒
cancer ,n.癌症；邪恶，毒瘤
identify ,vt.找到，发现；确认，认出；显示，说明身份
relate ,vi.&vt.联系，使有联系；叙述，讲述
relate to ,涉及，与…相关
means ,n.(pl.means)方法，方式；财富，钱财
delete ,vt.删去，删除
restore ,vt.恢复；修复；使复原，使复位
ultimately ,adv.最终；根本上
abnormal ,adj.反常的，畸形的
weapon ,n.武器，手段；兵器
fundamental ,adj.十分重大的，根本的；基础的，基本的n.基本规律，根本法则，基础
pace ,n.发生的速度，节奏；步速；快节奏vi.&vt.来回踱步，走来走去；确定速度，调整节奏
arise ,"vi.(arose,arisen)发生，出现；(由…)引起，(因…)产生"
restrict ,vt.限制，限定；束缚，妨碍；约束，管束
prohibit ,vt.(尤指以法令)禁止；使不可能
prohibit sb from doing sth ,禁止某人做某事
resistance ,n.抵抗力；抵制，反对；抵抗，反抗
flu ,n.流行性感冒，流感
characteristic ,n.特征，特点adj.典型的，独特的
wrestle ,vi.&vt.奋力对付，努力处理；摔跤
wrestle with ,努力处理，全力解决
put sth in place ,准备就绪
debate ,vt.&vi.讨论，辩论；仔细考虑，思考n.讨论，争论；辩论
without doubt ,毫无疑问，的确
finding ,n.调查发现，调研结果
ripe ,adj.成熟的；时机成熟的
a ripe old age ,高龄
withdraw ,"vi.&vt.(withdrew,withdrawn)脱离(社会)，不与人交往；(使)撤回；(使)退出；停止提供"
equip ,vt.配备；使有能力
artificial ,adj.人工的，人造的；人为的；虚假的
*limb ,n.肢，臂，腿
rubber ,n.橡胶；橡皮
outgoing ,adj.外向的
grateful ,adj.感激的，表示感谢的
disabled ,adj.有残疾的，丧失能力的
disability ,n.缺陷，障碍
conventional ,adj.传统的，习惯的；依照惯例的，遵循习俗的
leather ,n.皮革
sensory ,adj.感觉的，感官的
patent ,adj.有专利的，受专利保护的
fuel ,vt.增加，刺激；给…提供燃料n.燃料
disturb ,vt.使不安；打扰；搅乱
tackle ,vt.应付，处理，解决
head-on ,adv.积极地，果断地；正面相撞地adj.迎头相撞的；正面反对的
go to great lengths to do,sth竭尽全力做某事，不遗余力做某事
adjust ,vt.&vi.调整，调节；适应，习惯；整理
centimetre ,(AmEcentimeter)n.厘米
*acupuncture ,n.针刺疗法
needle ,n.针；注射针；指针
evidence ,n.证据，证明；物证，人证vt.证明，表明
date back to ,追溯到，始于，自…至今
solid ,adj.实心的；固体的；结实的；纯色的
switch ,vi.&vt.转变；交换；调班n.开关，闸；转变，改变
*stainless ,adj.不生锈的
steel ,n.钢；钢铁工业
millimetre ,(AmEmillimeter)n.毫米
clinic ,n.私人诊所；门诊部；门诊时间
examine ,vt.检查，检验；审查，调查；考，测试；审问
*tongue ,n.舌头；语言
*pulse ,n.脉搏vi.搏动，跳动；洋溢着
wrist ,n.手腕，腕关节
organ ,n.器官；风琴；机构，机关
severe ,adj.十分严重的，极为恶劣的；严厉的；艰难的
anxiety ,n.焦虑；担心；渴望
abuse ,n.滥用；虐待；辱骂
alcohol ,n.酒精，酒
tobacco ,n.烟草
drug ,n.毒品；药物
phenomenon ,n.(pl.phenomena)现象
substance ,n.物质；要点
symbol ,n.象征；符号，代号
widespread ,adj.分布广的，普遍的，广泛的
*bandage ,n.绷带
infection ,n.传染，感染
department ,n.(医院的)科，部门，局，系
Unit 4,
castle ,n.城堡
(build) castles in the air,(建)空中楼阁，幻想，空想
input ,"n.输入的信息；投入vt.(input,input)输入(信息)"
capacity ,n.领悟(或理解、办事)能力；容量，容积；职位，职责；生产量
analyse ,(AmEanalyze)vt.分析
massive ,adj.巨大的，大而重的；非常严重的
network ,n.网络，网状系统；关系网，人际网；(互联)网络
coin ,vt.创造(新词语)
breakthrough ,n.重大进展，突破adj.突破性的
finance ,n.财政，金融；资金；财力，财务管理vt.提供资金
to name but a few ,略举几例
autonomous ,adj.自主的，有自主权的；自治的
domestic ,adj.家庭的，家用的；本国的，国内的
threaten ,vt.危及，对…构成威胁；威胁，恐吓
commit ,vt.犯(罪)；承诺，保证；花(钱或时间)vi.全心全意投入，忠于
crime ,n.罪，罪行；犯罪活动
murder ,vt.&n.谋杀，凶杀
urge ,vt.敦促，催促；大力推荐，竭力主张；驱赶，鞭策n.冲动，强烈的欲望
pose ,vt.造成，产生；提问，质询vi.摆好姿势n.姿势
apparently ,adv.显然，可见
warning ,n.警告，先兆；警戒
demand ,vt.需要；强烈要求n.要求，所需之物；需求，需要
victim ,n.受害者，牺牲品；受骗者；祭品
fall victim to ,受伤，受损，被害
greedy ,adj.贪心的，贪婪的
recognition ,n.识别，认出；承认，认可；赞誉，赏识
database ,n.数据库
alternative ,n.可供选择的事物adj.可供替代的；非传统的
*hacker ,n.黑客
theft ,n.偷窃，偷窃罪
break into ,强行闯入，撬开；突然开始(笑、唱等)；顺利打入
fail-safe ,adj.有自动保险装置的，具有自动防止故障性能的
*drone ,n.无人驾驶飞机
distribution ,n.分发，分送；分配，分布
predict ,vt.预言，预告
decrease ,n.减少，降低
deny ,vt.否认，否定；拒绝承认，拒绝接受
quantity ,n.数量；大量
in large quantities ,大量，大批
airline ,n.航空公司
threat ,n.构成威胁的人(或事物)；威胁，恐吓；凶兆
spy ,vi.从事间谍活动vt.突然看见n.间谍
spy on ,暗中监视，窥探
illegal ,adj.不合法的，非法的
monitor ,vt.监视，跟踪调查；监听n.显示屏；监测器；班长
licence ,(AmElicense)n.许可证，执照
stadium ,n.体育场，运动场
highlight ,n.最好(或最精彩)的部分vt.突出，强调；使醒目
capsule ,n.小塑料容器；(装药的)胶囊；太空舱
bury ,vt.埋藏；埋葬，安葬；覆盖；遮盖；使陷入
fountain ,n.喷射，涌流；喷水池；源泉，丰富来源
fountain pen ,自来水笔
contemporary ,adj.当代的，现代的；属同时期的，同一时代的n.同代人，同辈人
seed ,n.种子；起源，起因
wheat ,n.小麦，小麦粒
muscular ,adj.肌肉的；强壮的
conclude ,vt.&vi.断定，推断出；达成，订立；(使)结束，终止
justified ,adj.合乎情理的，事出有因的；有正当理由的
superiority ,n.优越感；优越性，优势
virtual ,adj.虚拟的，模拟的；很接近的，事实上的
at the forefront of,处于最前列，进入重要地位
definition ,n.定义；释义，解释
headset ,n.耳机
sensor ,n.传感器，敏感元件
practical ,adj.实际的，真实的；切实可行的；有用的；实事求是的
a host of ,许多，大量
academic ,adj.教学的，学术的；学习良好的；纯理论的
*immersive ,adj.(计算机系统或图像)沉浸式虚拟现实的
engage ,vt.&vi.吸引住(注意力、兴趣)；雇用，聘用；与…建立密切关系
twin ,n.双胞胎之一；一对相像的事物之一adj.双胞胎之一的；成对的，成双的
clone ,n.好像一模一样的人，复制品；克隆动物(或植物)vt.克隆，以无性繁殖技术复制
barrier ,n.障碍，阻力；屏障，障碍物；分界线，隔阂
boil down to ,归结为，基本问题是
fine-tune ,vt.对…微调
initial ,adj.最初的，开始的n.首字母
optimistic ,adj.乐观的，抱乐观看法的
annoy ,vt.使恼怒，使生气；打扰，骚扰
weed ,n.杂草，野草
like weeds ,大量
state-of-the-art ,adj.使用最先进技术(或方法)的，最先进的
globe ,n.球体，球状物；地球仪；地球，世界
satellite ,n.人造卫星；卫星
expense ,n.费用；开销；开支
at the expense of ,在牺牲(或损害)…的情况下
gender ,n.性别
envy ,n.&vt.羡慕，忌妒
pub ,n.酒吧，酒馆
选修三,
Unit 1,
*blooming ,adj.盛开的，开花的
unfold ,vi.&vt.开花；展开，打开；展示，展现
*ethnically ,adv.种族地
distinct ,adj.截然不同的，有区别的，不同种类的；清楚的，清晰的
territory ,n.(加拿大)地区；领土，领地；领域
valley ,n.山谷，溪谷
carve ,vt.侵蚀，冲刷；雕，刻
*glacier ,n.冰川
mighty ,adj.巨大的，非凡的；强而有力的
splendid ,adj.壮丽的，雄伟的；极佳的，非常好的
apart from ,除了…外(还)，此外；除了…外(都)，要不是
urban ,adj.城市的，城镇的
ancestor ,n.祖宗，祖先；原种
*indigenous ,adj.本地的，土生土长的
strait ,n.海峡，水道
minority ,n.少数民族，少数群体；少数，少数人
cuisine ,n.烹饪，风味；饭菜，菜肴
dynamic ,adj.(事物)有活力的；动态的，发展变化的；充满活力的
sample ,vt.尝，品尝，体验；抽样检验n.样本，样品；取样
off the beaten track ,不落俗套，打破常规；远离闹市，偏远
*fiddle ,n.小提琴
*Celtic ,adj.凯尔特人的，凯尔特语的
come as no surprise ,不足为奇，毫不奇怪
depth ,n.最深处；深(度)；深刻；深厚
suburb ,n.郊区，城外
botanical ,adj.植物学的
*Clovis ,adj.克洛维斯的
blanket ,n.厚层；毛毯
*hockey ,n.冰球运动，冰上曲棍球；曲棍球
niece ,n.侄女，外甥女
welfare ,n.幸福，福祉；福利
accommodation ,n.住处
surrounding ,adj.周围的，附近的
harmony ,n.融洽，和睦；和谐
sustain ,vt.使保持，使稳定持续；维持
manner ,n.方式，方法；举止；(manners)礼貌
consumption ,n.消耗，消耗量；消费
church ,n.教堂；礼拜
come down to ,可归结为，可归纳为
*code ,n.行为规范，道德准则；法规，法典；密码
dress code ,着装规定
item ,n.一件商品(或物品)；项目
elegant ,adj.漂亮雅致的，精美的；优美的，文雅的
make one’s way to,去，前往
statue ,n.雕像，雕塑
*souvenir ,n.纪念物，纪念品
antique ,n.文物，古董adj.古老的，古董的
vase ,n.花瓶，装饰瓶
furniture ,n.家具
*dune ,n.沙丘
goat ,n.山羊
*fragile ,adj.脆弱的；易碎的
resolution ,n.决心，决定；决议；解决
grain ,n.细粒，颗粒；谷物
beat ,down(阳光)强烈照射，曝晒
contrast ,n.差异，差别；对照物
ray ,n.光线，射线
camel ,n.骆驼
chew ,vi.&vt.咀嚼，嚼碎；咬住
parking ,n.停车；停车位
*hut ,n.(简陋的)小屋，棚屋
brick ,n.砖块；积木
*dot ,vt.遍布；使布满，点缀；加点n.点
*flap ,vi.&vt.拍打，摆动；振(翅)
ham ,n.火腿，火腿肉
sausage ,n.香肠，腊肠
bunch ,n.串，束；大量
fetch ,vt.(去)拿来，(去)请来
possession ,n.私人物品，个人财产；具有，拥有
intently ,adv.热切地，专注地
hike ,n.远足，徒步旅行vi.&vt.去…远足，做徒步旅行
awesome ,adj.令人惊叹的，使人惊惧的；很好的
liquid ,adj.液体的，液态的n.液体
*Arctic ,adj.北极的n.(theArctic)北极，北极地区
fox ,n.狐狸；狡猾的人
polar ,adj.极地的；完全相反的
delicacy ,n.佳肴；谨慎；敏感
lamb ,n.羊羔肉；羔羊
Unit 2,
astronaut ,n.宇航员，航天员
starve ,vi.&vt(.使)饿死，(使)挨饿
gravity ,n.重力；严重性；严肃
barbecue ,n.烤架；户外烧烤
departure ,n.离开，起程
mud ,n.泥，淤泥
border ,n.国界，边界vi.&vt.(与…)接壤
absence ,n.缺乏，不存在；缺席
*float ,vi.飘动，漂流；浮vt.使浮动，使漂流
cupboard ,n.壁橱；橱柜，衣柜
ceiling ,n.天花板；上限
bother ,vt.使烦恼，使担心；花费时间精力(做某事)；打扰vi.花费时间精力(做某事)n.麻烦，困难
occupy ,vt.占用，使用；居住；占领，侵占；使忙于
mission ,n.任务；使命，天职；军事行动；太空飞行任务
evaluate ,vt.评估，估计，评价
creature ,n.动物，生物；人
mosquito ,n.(pl.mosquitoesormosquitos)蚊子
microscope ,n.显微镜
cast new light on ,使进一步了解…
maintenance ,n.维护，保养；维持，保持
circumstance ,n.条件，状况；(circumstances)境况，(尤指)经济状况
in the circumstances ,在这种情况下，既然如此
exposure ,n.面临，遭受；揭露；报道
radiation ,n.辐射，放射线
visible ,adj.看得见的；明显的
in view of ,鉴于，考虑到
luxury ,n.不常有的乐趣(或享受)；奢侈品
tube ,n.管，管子；软管
furthermore ,adv.此外，再者
pill ,n.药丸，药片
vital ,adj.必不可少的，对…极重要的；维持生命所必需的
discipline ,vt.严格要求(自己)；惩罚；训练n.训练，纪律；行为准则；自制力
leisure ,n.闲暇，空闲
crew ,n.全体工作人员；全体乘务人员，全体船员；专业团队
permanent ,adj.永久的，永恒的
altogether ,adv.完全；总共；总之
kit ,n.成套设备，成套工具；配套元件
telescope ,n.望远镜
universe ,n.(theuniverse)宇宙，天地万物
crucial ,adj.至关重要的，关键性的
orbit ,vt.&vi.围绕…运动，沿轨道运行n.(天体等运行的)轨道
astronomer ,n.天文学家
merely ,adv.仅仅，只不过
administration ,n.行政部门；管理，行政
agency ,n.机构；代理处
comprise ,vt.包括，包含；组成，构成
*scan ,vt.&vi.扫描；细看；浏览n.扫描检查；快速查阅
plain to see ,显而易见的
foundation ,n.基础，根据；地基；创办；基金会
lay the foundation for ,为…打下基础
purse ,n.资金，财源；钱包
tale ,n.故事；讲述，叙述
origin ,n.起源，起因；出身
*shuttle ,n.航天飞机；来往于两地之间的航班(或班车、火车)vi.频繁往来(于两地之间)
frequency ,n.发生率，出现率；频繁；频率
hydrogen ,n.氢，氢气
rocket ,n.火箭；火箭武器
motive ,n.原因，动机，目的
investment ,n.投资；投入
calculate ,vt.计算，核算；预测
coverage ,n.新闻报道；覆盖范围；信息范围
mechanic ,n.机械师，技工
assistant ,n.助理；售货员；助教adj.助理的，副的
incredibly ,adv.极其，极端地；令人难以置信
dust ,n.沙土，尘土；灰尘，尘埃
shelter ,n.居所，住处；庇护vt.保护，掩蔽vi.躲避
constant ,adj.固定的，不变的；连续发生的，重复的
nuclear ,adj.核能的，原子能的；核武器的
Unit 3,
breadth ,n.宽度；广泛
convince ,vt.使确信，使相信；说服，劝说
*voyage ,n.航海，航行，航天vi.航行，远行
*fleet ,n.舰队；捕鱼船队；车队
*navigate ,vt.航行；导航vi.导航
on behalf ,of代表(或代替)；为帮助；为了
load ,vt.&vi.装上，装入n.负载；承载量；大量
*compass ,n.罗盘，指南针；圆规
log ,n.航海日志，正式记录；原木vi.&vt.伐木
strengthen ,vt.&vi.加强，增强
harmonious ,adj.友好和睦的；协调的，和谐的
dismiss ,vt.不予考虑，对…不屑一提；去除，摒除；解雇；解散
proof ,n.证据，证明
acknowledge ,vt.承认(权威、地位)；承认(属实)；(公开)感谢
influential ,adj.有很大影响力的，有支配力的
insist ,vi.&vt.坚决要求，坚持；坚持说
route ,n.路线，路途；途径，渠道
financial ,adj.财政的，金融的，财务的
depart ,vi.&vt.离开，起程
shortage ,n.不足，短缺
leak ,vi.漏，渗漏；渗入vt.漏，渗漏；泄露n.漏洞
panic ,"n.惊恐，恐慌vi.&vt.(panicked,panicked)(使)惊慌，(使)惊慌失措"
regardless ,adv.不顾，不加理会
regardless of ,不管，不顾
shore ,n.岸，滨
subsequent ,adj.随后的，后来的
captain ,n.船长，机长；上校；队长
allow for ,使成为可能；考虑到，把…计算在内
kingdom ,n.王国；管辖范围
astonish ,vt.使十分惊讶，使吃惊
royal ,adj.盛大的，庄严的；皇家的，王室的
*tomb ,n.坟墓
literary ,adj.文学的，文学上的；爱好文学的
extensively ,adv.广阔地；广泛地
facilitate ,vt.使便利，促进
sort out ,理顺，整理；把…安排好
available ,adj.可获得的，可找到的；有空的
prison ,n.监狱
minister ,n.大臣，部长
exceptional ,adj.杰出的，优秀的；异常的，罕见的
phrase ,n.成语，习语；短语，词组
format ,n.总体安排，设计；版式
shelf ,n.(pl.shelves)(书架等的)架子，搁板
adopt ,vt.采用，采取；表决采纳；领养，收养vi.领养，收养
comparison ,n.对比；比较
pack ,vt.&vi.塞进，挤进；装(箱)，收拾；打包；包装n.包，包裹；小盒，小包
contrary ,adj.相反的，相对立的；截然不同的
contrary to ,与…相反
*hell ,n.地狱；苦难的经历，悲惨的境况
aboard ,prep.&adv.在(车、船、飞机等)上，上(车、船、飞机等)
*rub ,vt.&vi.擦，磨，搓；(使)相互摩擦
washroom ,n.洗手间，厕所
uniform ,n.制服；队服adj.一致的，统一的
violently ,adv.猛烈地，厉害地；强烈地，激烈地；凶狠地
eagle ,n.雕
dive ,vi.俯冲；跳水；潜水n.冲，扑，俯冲；潜水；跳水
thunder ,vi.轰隆隆地响；打雷n.雷，雷声
freeze ,"vi.&vt.(froze,frozen)突然停止，呆住；结冰；冻僵"
*deck ,n.甲板，舱面
meanwhile ,adv.同时；其间；对比之下
drag ,vt.拖，拉；缓慢而费力地移动
chaos ,n.混乱，杂乱
navy ,n.海军，海军部队
bleed ,"vi.(bled,bled)失血，流血"
hatch ,vt.密谋，策划；使孵出vi.孵化；孵出
plot ,n.阴谋；故事情节vi.&vt.密谋
*infamy ,n.臭名昭著，声名狼藉；恶行，罪恶
sink ,"vi.&vt.(sank,sunk)下沉，沉没；坐下；降低"
memorial ,n.纪念碑(或像等)；纪念物
pray ,vi.&vt.企盼，祈求；祈祷，祷告
episode ,n.一段经历，片段；一集
*textile ,n.纺织品；(textiles)纺织业
reform ,vt.改进，改良，改革n.改革，改良
output ,n.产量，输出量
cloth ,n.织物，布料
shift ,n.改变，转移；轮班vi.&vt.(使)移动，(使)转移；改变
cottage ,n.小屋，村舍
cottage industry ,家庭手工业
Unit 4,
*heritage ,n.遗产
awe ,vt.使惊叹，使敬畏n.敬畏，惊叹
civilization ,(alsocivilisation)n.文明；社会文明；文明社会，文明世界
preserve ,vt.维护，保护，保存；维持
urgent ,adj.紧急的，紧迫的；催促的，急切的
wear ,down(使)磨损，(使)逐渐磨平
*pyramid ,n.金字塔
ruin ,vt.破坏，毁坏；使破产，毁灭n.毁坏，毁灭；破产；残垣断壁
incredible ,adj.极好的，极大的；不能相信的，难以置信的
clay ,n.黏土，陶土
sculpture ,n.雕像，雕塑品；雕刻术
missile ,n.导弹
violence ,n.暴力，暴行；狂热，激情
conflict ,vi.冲突，抵触
civil ,adj.国民的；国家的；民事的
*status ,n.身份，地位；状况，情形
wear and ,tear(正常使用造成的)磨损，损耗
internal ,adj.内部的；国内的
outcome ,n.结果，效果
*reef ,n.礁，礁脉
*coral ,n.珊瑚adj.珊瑚色的
ecology ,n.生态，生态学
agenda ,n.计划，方案；议程表，议事日程
*pagoda ,n.佛塔
nail ,n.钉子；指甲vt.固定
panel ,n.专家咨询组，讨论小组；嵌板；仪表盘
specialist ,n.专家；专科医生adj.专业的
assess ,vt.评估，评定；估算
collapse ,vi.倒塌，坍塌；昏倒n.昏倒；倒塌
consultation ,n.咨询，商讨；就诊
suspend ,vt.暂停；悬，挂
division ,n.分歧；分开，分隔
*dam ,n.水坝
architect ,n.建筑师；设计师
operator ,n.操作人员，技工；接线员
incident ,n.事件；冲突
cooperation ,n.合作，协作；协助，配合
forecast ,"vt.(forecast,forecast;forecasted,forecasted)预测，预报n.预测，预报"
interrupt ,vt.打扰，插嘴；使暂停，使中断vi.打扰，插嘴
conservation ,n.保护；保持
motion ,n.提议，动议；运动；动作
vote ,vt.&vi.投票，表决n.选票；投票
canal ,n.运河
*migration ,n.迁徙，迁移，移居
*legacy ,n.遗产
splendour ,(AmEsplendor)n.壮丽，雄伟
reserve ,n.自然保护区；储备vt.预订；预留；保留
basin ,n.盆地；洗脸盆；盆；流域
intense ,adj.很大的，十分强烈的；有强烈感情的，热切的；激烈的
primitive ,adj.简陋的，落后的；原始的，远古的
humble ,vt.使感到谦卑，使感到自惭adj.谦虚的，谦卑的
*corridor ,n.走廊，地带；通道
pursue ,vt.追求，致力于，执行；追逐
submit ,vt.&vi.提交，呈递；屈服
emerge ,vi.出现；暴露；露头
assign ,vt.指定，指派；分配；确定
take shape ,成形，有了模样
string ,n.一批，一连串，一系列；线；弦
wool ,n.毛织物；羊毛
cotton ,n.棉织物；棉，棉花
cave ,n.山洞，洞穴
*Buddhist ,adj.佛教的n.佛教徒
expansion ,n.扩展，扩大，膨胀
initiative ,n.倡议，新方案；主动性
milestone ,n.重要阶段，里程碑
equator ,n.赤道
showcase ,n.展示的场合；玻璃柜台
elsewhere ,adv.在(或去)别处
entry ,n.进入；参与，加入；参赛
fee ,n.费；报酬
ban ,vt.明令禁止，取缔；禁止做某事n.禁令
选修四,
Unit 1,
barely ,adv.刚好；仅仅，勉强可能；几乎不；刚才
*cigar ,n.雪茄烟
appointment ,n.约定，约会；任命，委任；职务
tear down ,拆毁，拆除
*keen ,adj.灵敏的，敏锐的；渴望，热切，热衷于
jaw ,n.下巴；颌
*scar ,n.伤疤；(精神上的)创伤；污点
*eyebrow ,n.眉毛
*scarfpin ,n.围巾夹，领带别针
diamond ,n.钻石
make one’s fortune,发财
lose contact ,失去联系
reliable ,adj.可信赖的，可依靠的；真实可信的，可靠的
worthwhile ,adj.值得花时间(或花钱、努力等)，重要的，令人愉快的
collar ,n.衣领；颈圈；圈，箍
bless ,vt.(表示惊奇)；祝福
inch ,n.英寸；少量，短距离
arm in arm ,臂挽着臂
outline ,vt.概述，略述n.概述；轮廓线，略图
suspect ,n.嫌疑犯，可疑对象
arrest ,n.&vt.逮捕，拘捕
under arrest ,被逮捕
wire ,vt.给(某人)打电报；接通(电源)n.金属丝；电线；铁丝网
criminal ,n.罪犯adj.犯法的，犯罪的；刑事的；不道德的
anyhow ,adv.不过，总之；尽管；而且；随便地
innocent ,adj.无辜的，清白的，无罪的；天真无邪的，纯真的n.无辜者，单纯的人
legal ,adj.合法的；法律的
principle ,n.道德原则；法则；信条
decent ,adj.正派的，合乎礼节的；得体的，适当的
*burden ,n.(义务、责任等的)重担，负担
geophysicist ,n.地球物理学家
core ,adj.核心的；最重要的n.核心，最重要的部分
socialist ,adj.社会主义的n.社会主义者
resign ,vt.&vi.辞职，辞去
ward ,n.病房
substantial ,adj.大量的，价值巨大的；结实的，牢固的
mineral ,n.矿物，矿物质
superb ,adj.极佳的，卓越的，质量极高的
photographer ,n.摄影师，拍照者
guilty ,adj.感到内疚的，感到惭愧的；有罪的，有过失的
ashamed ,adj.惭愧，羞愧，尴尬
forgive ,"vt.&vi.(forgave,forgiven)原谅，宽恕；免除(债务)"
cheat ,vt.欺骗，蒙骗vi.作弊，舞弊
wrap ,vt.包，裹；用…缠绕n.披肩，围巾；包裹材料
parcel ,n.包裹，小包；一块地vt.裹好，打包
bow ,vi.鞠躬；低(头)
nephew ,n.侄子，外甥
disappointed ,adj.失望的，沮丧的
wrinkle ,n.皱纹；褶皱，皱痕vt.&vi.(使脸上)起皱纹，皱起
*pause ,vi.停顿，暂停n.停顿，停顿的时间
sew ,"vi.&vt.(sewed,sewn)缝，做针线活；缝上"
pretend ,vi.&vt.假装；装扮，扮作；自诩，自认为
*privilege ,n.荣幸；特殊利益vt.给予特权，特别优待
*embrace ,vt.&vi.欣然接受；包含；拥抱
phase ,n.阶段，时期
*anchor ,n.锚；给以安全感的人(或物)vi.&vt.抛锚；使固定
mercy ,n.仁慈，宽恕
at the mercy of ,sb/sth任…处置，对…无能为力
likewise ,adv.同样地；也，而且
deadline ,n.最后期限，截止日期
guidance ,n.指导；导航
fault ,n.过错，责任；弱点，缺点
virtue ,n.美德；正直的品性；优点
integrity ,n.诚实正直；完整，完好
organic ,adj.有机的，统一的；绿色的，不使用化肥的；生物的
starfish ,n.海星，星鱼
discouraged ,adj.灰心的
garbage ,n.垃圾；废话
saving ,n.节省物，节省；储蓄金
bonus ,n.意外收获；奖金，红利
weigh on ,sb/sth使焦虑不安，加重…的思想负担
*jade ,n.玉，碧玉
sow ,"vt.&vi.(sowed,sown)播种，种"
harvest ,n.收成，收获量；收获季节，收割vt.&vi.收割，捕猎
*rejoice ,vi.&vt.非常高兴，深感欣喜
quote ,n.引语vt.&vi.引用，引述；举例说明
Unit 2,
react ,vi.(对…)作出反应；有不良反应，过敏；起化学反应
gentle ,adj.温柔的；温和的；柔和的
*encode ,vt.把…编码；把…译成电码(或密码)
mail ,n.电子邮件；邮政；邮件
*decode ,vt.解(码)，破译(尤指密码)
feedback ,n.反馈的意见(或信息)
competent ,adj.足以胜任的，有能力的，称职的
obtain ,vt.获得，赢得
suit ,vt.满足需要；相配，合身n.套装，西装，西服
negotiate ,vi.&vt.谈判；商定，达成(协议)
enterprise ,n.公司，企业；规划，事业
straightforward ,adj.坦诚的；简单的
fold ,vt.折叠，对折；包，裹n.褶，褶层，折叠部分
friction ,n.争执；摩擦；摩擦力
clarify ,vt.使更清晰易懂，阐明
knowledgeable ,adj.博学的，有见识的
*empathy ,n.同感，共鸣，同情
put yourself in ,sb’sshoes处于某人的境地，设身处地
sympathy ,n.同情；赞同
